CaseID,Duration,horizon,other,casualties,Scenarios,Pol1,P1,Pol2,P2,Pol3,P3,Pol4,P4,Pol5,P5,Pol6,P6,Pol7,P7,P1_conf,P2_conf,P3_conf,P4_conf,P5_conf,P6_conf,P7_conf,t_screen,t_select,Pol_select,P1_support,P2_support,P3_support,P4_support,P5_support,P6_support,P7_support,choice_factor,FactSuccess_rate,FactCas_rate,FactOther_rate,SetA_2,SetA_3,SetB_2,SetB_3,Important,Costs,TimeFrames,TF_MC,FMC1,FMC2,reward,reward_b,T1,T10,Sex,Gender,Age,ethnic,race,party,Know,FP_Know,educ,Edu_cat,inc,Income,Scenarios_DO
344,1043,0,1,2,t_AllSet|S3,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Accept,1,Accept,1,4,4,3,5,4,3,2,268.255,385.609,2,2,5,,3,,5,3,1,4,3,5,1,2,0,0,4,3,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,200,800,Male,0,30,Black/African American,1,5,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S3
345,365,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,6,7,7,5,7,4,7,162.316,42.133,1,7,,,6,,5,,1,7,7,7,1,2,0,0,5,7,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Male,0,38,White/Caucasian,4,1,Well Informed,3,Some college,3,"$50,001 - $75,000",3,t_AllSet|S3
346,528,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,5,5,5,5,7,5,5,32.165,51.278,1,4,,,5,,6,,3,5,7,6,1,2,0,0,5,6,In the long run (next year),1,An American embassy building,Afghanistan,A reward of $3400 this month,0,1000,2500,Male,0,22,Black/African American,1,1,Well Informed,3,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S3
347,234,0,1,2,t_AllSet|S3,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,7,7,6,7,7,7,7,33.9,50.224,1,7,6,7,6,6,6,7,3,7,6,7,1,2,0,0,7,7,In the short term (this month),0,An American military base,Kenya,A reward of $3400 this month,0,500,4000,Male,0,32,Black/African American,1,7,Very Informed,4,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S3
348,661,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,6,5,5,6,7,7,7,169.988,69.576,1,7,,4,6,,,,1,7,7,5,1,2,0,0,7,5,In the short term (this month),0,An American embassy building,Afghanistan,A reward of $3800 next month,1,300,5000,Female,1,57,White/Caucasian,4,4,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S3
349,564,0,1,2,t_AllSet|S3,Accept,1,Accept,1,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,7,3,5,5,7,4,7,184.536,77.699,1,7,5,,6,,6,,1,7,4,6,0,2,0,0,7,7,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,200,500,Female,1,51,White/Caucasian,4,2,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S3
350,305,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,6,7,7,3,6,5,7,112.762,32.543,1,6,,,4,,,,3,6,3,7,0,2,0,0,5,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,1500,15000,Female,1,18,White/Caucasian,4,1,Somewhat Informed,2,High school,2,"Less than $25,000",1,t_AllSet|S3
351,734,0,1,2,t_AllSet|S3,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7,7,6,6,6,7,7,211.29,127.763,1,7,7,,,,,,1,7,1,2,0,0,0,0,5,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,110,150,Female,1,44,Asian,3,1,Somewhat Informed,2,Masters degree or higher,5,"$50,001 - $75,000",3,t_AllSet|S3
352,520,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7,3,4,5,3,3,3,196.885,40.094,1,7,,,,,,,1,7,5,3,0,0,0,0,5,5,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,200,800,Male,0,54,White/Caucasian,4,4,Somewhat Informed,2,Some college,3,"Less than $25,000",1,t_AllSet|S3
353,305,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,6,6,6,5,6,4,7,94.731,47.125,1,7,,,5,,4,,3,5,5,6,0,0,0,0,6,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Female,1,58,White/Caucasian,4,2,Somewhat Informed,2,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S3
354,1202,0,1,2,t_AllSet|S3,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,5,4,4,2,2,2,2,30.6,239.462,1,6,3,3,,,,,2,4,4,4,0,0,0,0,4,4,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,400,1000,Male,0,41,White/Caucasian,4,1,Well Informed,3,Masters degree or higher,5,"$50,001 - $75,000",3,t_AllSet|S3
355,367,0,1,2,t_AllSet|S3,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,Accept,1,7,6,7,6,7,7,6,55.549,43.881,1,7,6,7,6,7,6,7,1,7,7,7,0,0,0,0,7,7,In the short term (this month),0,An American military base,Iran,A reward of $3800 next month,1,500,4000,Female,1,32,Black/African American,1,7,Very Informed,4,Masters degree or higher,5,"$50,001 - $75,000",3,t_AllSet|S3
356,722,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,6,6,7,6,7,7,7,283.02,66.881,1,7,,,,,,,1,7,6,5,0,0,0,0,7,7,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,1000,5000,Female,1,61,White/Caucasian,4,6,Very Informed,4,High school,2,"$25,000 - $50,000",2,t_AllSet|S3
357,513,0,1,2,t_AllSet|S3,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,6,5,4,4,4,6,6,182.058,61.333,1,6,2,,,,,,1,6,4,4,0,0,0,0,7,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,1000,5000,Female,1,37,White/Caucasian,4,6,Somewhat Informed,2,Bachelor's degree,4,"$75,001 - $100,000",4,t_AllSet|S3
358,248,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,6,6,7,4,7,6,7,37.441,30.435,1,7,,,6,,,,1,7,6,7,0,0,0,0,7,7,In the short term (this month),0,An American embassy building,Afghanistan,A reward of $3800 next month,1,1500,5000,Male,0,34,White/Caucasian,4,4,Very Informed,4,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S3
359,939,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,7,7,7,7,7,7,7,63.704,316.303,1,7,,,4,,3,,3,7,7,7,1,1,0,0,7,7,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,101,101,Female,1,37,White/Caucasian,4,3,Somewhat Informed,2,High school,2,"Less than $25,000",1,t_AllSet|S3
360,212,0,1,2,t_AllSet|S3,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,4,4,4,4,3,3,3,64.79,38.041,1,6,4,3,4,,,,3,3,2,6,1,1,0,0,6,6,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,101,101,Male,0,25,White/Caucasian,4,3,Not Well Informed,1,Some college,3,"Less than $25,000",1,t_AllSet|S3
361,205,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,6,7,7,5,7,4,7,73.704,29.758,1,6,,,5,,4,,3,5,6,7,1,1,0,0,7,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,115,150,Female,1,30,White/Caucasian,4,2,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S3
362,277,0,1,2,t_AllSet|S3,Accept,1,Accept,1,Accept,1,Accept,1,Reject,0,Reject,0,Reject,0,7,4,4,7,7,5,7,78.074,41.683,1,7,5,4,7,,,,3,6,6,7,1,1,0,0,7,5,In the long run (next year),1,An American military base,Afghanistan,A reward of $3800 next month,1,150,500,Male,0,55,White/Caucasian,4,4,Well Informed,3,Masters degree or higher,5,"$25,000 - $50,000",2,t_AllSet|S3
363,204,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,5,7,7,3,7,7,7,69.901,27.53,1,6,,,4,,,,3,5,6,7,1,1,0,0,4,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,200,500,Female,1,30,White/Caucasian,4,1,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S3
364,343,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7,7,7,7,7,7,7,57.165,19.387,1,7,,,,,,,1,7,6,6,1,1,0,0,5,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,200,500,Male,0,29,Asian,3,5,Not Well Informed,1,Masters degree or higher,5,"$75,001 - $100,000",4,t_AllSet|S3
365,657,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,6,5,5,6,5,5,4,154.063,62.931,1,6,,,4,,3,,1,6,5,6,1,1,0,0,6,5,In the short term (this month),0,An American military base,Afghanistan,A reward of $3400 this month,0,200,800,Female,1,30,Asian,3,6,Well Informed,3,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S3
366,409,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,6,7,7,5,7,7,7,136.871,67.441,1,6,,,6,,,,1,7,6,7,1,1,0,0,6,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,400,800,Female,1,44,White/Caucasian,4,6,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S3
367,495,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7,3,2,5,2,4,1,259.221,45.386,1,7,,,,,,,2,6,7,6,1,1,0,0,7,7,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,150,1000,Male,0,40,White/Caucasian,4,4,Somewhat Informed,2,Masters degree or higher,5,"$75,001 - $100,000",4,t_AllSet|S3
368,320,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,3,7,7,3,7,3,7,106.9,56.495,1,6,,,4,,2,,1,6,1,7,1,1,0,0,7,4,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,200,1000,Female,1,60,White/Caucasian,4,7,Somewhat Informed,2,Some college,3,"$75,001 - $100,000",4,t_AllSet|S3
369,219,0,1,2,t_AllSet|S3,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,3,6,3,5,6,4,7,88.49,18.779,2,,6,,,,,,1,7,6,7,1,1,0,0,6,5,In the long run (next year),1,An American embassy building,Afghanistan,A reward of $3400 this month,0,200,1000,Female,1,46,Asian,3,1,Well Informed,3,Bachelor's degree,4,"More than $100,000",5,t_AllSet|S3
370,584,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,5,5,5,4,4,4,3,150.485,67.232,1,6,,,,,,,1,6,6,7,1,1,0,0,6,4,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,500,1000,Male,0,48,White/Caucasian,4,4,Well Informed,3,Some college,3,"$25,000 - $50,000",2,t_AllSet|S3
371,325,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,5,6,6,4,5,3,5,91.944,44.141,1,6,,,5,,4,,3,5,4,6,1,1,0,0,6,5,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,200,2000,Male,0,56,White/Caucasian,4,6,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S3
372,373,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,5,4,5,6,6,6,6,100.583,49.855,1,6,,,4,,,,1,6,4,5,1,1,0,0,7,6,In the short term (this month),0,An American embassy building,Afghanistan,A reward of $3800 next month,1,300,2000,Male,0,38,Hispanic/Latino,2,5,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S3
373,229,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,7,7,7,7,7,7,81.229,30.494,1,7,,,5,,,,1,7,7,6,1,1,0,0,7,7,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,250,10000,Male,0,32,White/Caucasian,4,1,Well Informed,3,Bachelor's degree,4,"$50,001 - $75,000",3,t_AllSet|S3
374,263,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,7,7,7,6,7,5,7,75.231,34.196,1,7,,,4,,1,,3,6,4,7,1,1,0,0,7,5,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,400,10000,Male,0,41,White/Caucasian,4,7,Somewhat Informed,2,Bachelor's degree,4,"$25,000 - $50,000",2,t_AllSet|S3
375,267,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Reject,0,Reject,0,7,5,5,5,5,5,7,82.708,34.919,1,7,,,6,,,,1,7,6,7,1,1,0,0,6,4,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,1000,10000,Female,1,28,White/Caucasian,4,1,Somewhat Informed,2,Masters degree or higher,5,"$25,000 - $50,000",2,t_AllSet|S3
376,165,0,1,2,t_AllSet|S3,Accept,1,Reject,0,Reject,0,Accept,1,Reject,0,Accept,1,Reject,0,5,6,6,5,5,6,5,25.406,23.043,1,7,,,5,,3,,3,6,6,6,1,1,0,0,6,6,In the short term (this month),0,An American military base,Afghanistan,A reward of $3800 next month,1,1000,10000,Female,1,24,White/Caucasian,4,7,Somewhat Informed,2,Some college,3,"$25,000 - $50,000",2,t_AllSet|S3
